MarketingContentDescription
contentName,location,marketingText,langId,field1,field2,delete
HomeHero2,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero2"" class=""homeHero"">  <div id=""homeHero2-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero2-pageButton"" class=""homeHero-pageButton"" alt=""Luxury Lightweight Jackets"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/rob.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""m"">LUXURY</span><span class=""s""> LIGHTWEIGHT </span><span class=""l"">JACKETS</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Show Details</a>   <p id=""homeHero2-details"">Look sharp and stay cool in our new unstructured sport jackets for summer. Remarkably comfortable and incredibly versatile, these light wool jackets combine formal and casual style into one slick look.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/men/jackets"">shop now</a>  </div> </div>",-1,,,0
HomeHero2,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero2"" class=""homeHero"">  <div id=""homeHero2-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero2-pageButton"" class=""homeHero-pageButton"" alt=""Luxury Lightweight Jackets"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/rob.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""m"">LUXE</span><span class=""s""> LEGER </span><span class=""l"">VESTES</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Afficher les détails</a>   <p id=""homeHero2-details"">Soyez élégant sans avoir chaud avec nos vestes sport déstructurées d'été. Extrêmement confortables et incroyablement polyvalentes, ces vestes en laine légères combinent classe et décontraction pour un look sophistiqué.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/men/jackets"">laissez-vous tenter</a>  </div> </div>",-2,,,0
HomeHero2,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero2"" class=""homeHero"">  <div id=""homeHero2-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero2-pageButton"" class=""homeHero-pageButton"" alt=""Luxury Lightweight Jackets"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/rob.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""m"">LUXURIÖSE</span><span class=""s""> LEICHTE </span><span class=""l"">JACKEN</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Details anzeigen</a>   <p id=""homeHero2-details"">Machen Sie eine tolle Figur und bleiben Sie cool in unseren neuen, locker geschnittenen Sportjacken für den Sommer. Unschlagbar bequem und vielseitig lassen sich diese leichten Wolljacken klassisch und auch sportlich zu einem lässigen Look kombinieren.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/men/jackets"">Jetzt zuschlagen</a>  </div> </div>",-3,,,0
HomeHero2,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero2"" class=""homeHero"">  <div id=""homeHero2-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero2-pageButton"" class=""homeHero-pageButton"" alt=""Luxury Lightweight Jackets"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/rob.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""m"">GIACCHE</span><span class=""s""> LUSSUOSE E </span><span class=""l"">LEGGERE</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Mostra dettagli</a>   <p id=""homeHero2-details"">Regalati un aspetto elegante e sempre alla moda con le nuove giacche sportive senza struttura adatte all'estate. Straordinariamente confortevoli e incredibilmente versatili, queste giacche in lana leggera combinano stile formale e casual per un look da tutti i giorni.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/men/jackets"">acquista ora</a>  </div> </div>",-4,,,0
HomeHero2,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero2"" class=""homeHero"">  <div id=""homeHero2-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero2-pageButton"" class=""homeHero-pageButton"" alt=""Luxury Lightweight Jackets"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/rob.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""m"">CHAQUETAS</span><span class=""s""> LIGERAS </span><span class=""l"">DE LUJO</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Mostrar detalles</a>   <p id=""homeHero2-details"">Vista a la moda y relájese al fresco con nuestras chaquetas deportivas de verano. Increíblemente cómodas y versátiles, estas ligeras chaquetas de algodón combinan comodidad y sencillez en un estilo elegante.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/men/jackets"">comprar ahora</a>  </div> </div>",-5,,,0
HomeHero2,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero2"" class=""homeHero"">  <div id=""homeHero2-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero2-pageButton"" class=""homeHero-pageButton"" alt=""Luxury Lightweight Jackets"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/rob.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""m"">LUXURY</span><span class=""s""> LIGHTWEIGHT </span><span class=""l"">JACKETS</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Mostrar Detalhes</a>   <p id=""homeHero2-details"">Fique elegante e bem vestido em nossas novas jaquetas esportivas não-estruturadas para o verão. Extremamente confortável e incrivelmente versátil, essas jaquetas leves de lã combinam os estilos formal e casual em um único visual refinado.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/men/jackets"">compre agora</a>  </div> </div>",-6,,,0
HomeHero2,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero2"" class=""homeHero"">  <div id=""homeHero2-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero2-pageButton"" class=""homeHero-pageButton"" alt=""Luxury Lightweight Jackets"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg""/>  </a>  <div class=""imageContainer"">     <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/rob.png""/><![endif]-->  </div>  <div class=""textContainer"">     <h3><span class=""m"">奢华</span><span class=""s"">轻便</span><span class=""l"">夹克</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">显示详细信息</a>   <p id=""homeHero2-details"">夏季新款休闲运动夹克，为您打造俊朗的造型并带来凉爽的穿着体验。这些轻质羊毛夹克非常舒适且极为通用，将正装和休闲装的风格集于一体，外形美观流畅。</p>     <a class=""button"" href=""[fullPathHomeURL]/apparel/men/jackets"">立即购买</a>  </div> </div>",-7,,,0
HomeHero2,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero2"" class=""homeHero"">  <div id=""homeHero2-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero2-pageButton"" class=""homeHero-pageButton"" alt=""Luxury Lightweight Jackets"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/rob.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""m"">LUXURY</span><span class=""s""> LIGHTWEIGHT </span><span class=""l"">JACKETS</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Show Details</a>   <p id=""homeHero2-details"">我們新推出的不規則運動夾克既簡潔又酷炫，很適合夏季穿著。輕羊毛材質，超級舒適，款式多樣，正式和休閒風格，巧妙融合為一。</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/men/jackets"">立即採購</a>  </div> </div>",-8,,,0
HomeHero2,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero2"" class=""homeHero"">  <div id=""homeHero2-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero2-pageButton"" class=""homeHero-pageButton"" alt=""Luxury Lightweight Jackets"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg""/>  </a>  <div class=""imageContainer"">     <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/rob.png""/><![endif]-->  </div>  <div class=""textContainer"">     <h3><span class=""m"">고급스럽고</span><span class=""s""> 가벼운</span><span class=""l"">자켓</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">자세히보기 표시</a>   <p id=""homeHero2-details"">자유로운 여름용 스포츠 자켓으로 시원하고 샤프한 스타일을 연출하세요. 놀라운 편안함으로 정장 스타일과 캐주얼 스타일을 모두 연출할 수 있는 경량 울 자켓입니다.</p>     <a class=""button"" href=""[fullPathHomeURL]/apparel/men/jackets"">즉시 구매</a>  </div> </div>",-9,,,0
HomeHero2,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero2"" class=""homeHero"">  <div id=""homeHero2-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero2-pageButton"" class=""homeHero-pageButton"" alt=""Luxury Lightweight Jackets"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg""/>  </a>  <div class=""imageContainer"">     <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/rob.png""/><![endif]-->        </div>  <div class=""textContainer"">     <h3><span class=""m"">LUXURY</span><span class=""s""> LIGHTWEIGHT </span><span class=""l"">JACKETS</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Show Details</a>   <p id=""homeHero2-details"">当社の新しい夏物の非構造化スポーツ・ジャケットは、シャープな見栄えと涼しさが特長です。とても快適でおしゃれな、これらのライト・ウール素材のジャケットは、フォーマルさとカジュアルさを兼ね備えた優雅な雰囲気を生み出します。</p>     <a class=""button"" href=""[fullPathHomeURL]/apparel/men/jackets"">ぜひお買い求めください</a>  </div> </div>",-10,,,0
HomeHero2,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero2"" class=""homeHero"">  <div id=""homeHero2-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero2-pageButton"" class=""homeHero-pageButton"" alt=""Luxury Lightweight Jackets"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/rob.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""m"">РОСКОШНЫЕ</span><span class=""s""> ЛЕГКИЕ</span><span class=""l"">КУРТКИ</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Показать сведения</a>   <p id=""homeHero2-details"">Четкий образ и прохлада в наших новых спортивных пиджаках без подкладки на лето. Невероятно удобные и универсальные, эти легкие куртки из шерсти выглядят одновременно строгими и свободными.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/men/jackets"">Купить прямо сейчас</a>  </div> </div>",-20,,,0
HomeHero2,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero2"" class=""homeHero"">  <div id=""homeHero2-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero2-pageButton"" class=""homeHero-pageButton"" alt=""Luxury Lightweight Jackets"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/rob.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""m"">JACHETE</span><span class=""s""> UŞOARE </span><span class=""l"">ELEGANTE</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Afişare detalii</a>   <p id=""homeHero2-details"">Arătaţi elegant şi la modă în noile jachete sport pentru vară. Extraordinar de confortabile şi de versatile, aceste jachete uşoare de lână îmbină stilul formal cu cel casual într-un aspect şmecher.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/men/jackets"">cumpăraţi acum</a>  </div> </div>",-21,,,0
HomeHero2,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero2"" class=""homeHero"">  <div id=""homeHero2-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero2-pageButton"" class=""homeHero-pageButton"" alt=""Luxury Lightweight Jackets"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-rob.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/rob.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""m"">WYTWORNE,</span><span class=""s""> LEKKIE </span><span class=""l"">MARYNARKI</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Pokaż szczegóły</a>   <p id=""homeHero2-details"">Nasze nowe, swobodne marynarki sportowe na lato zapewnią doskonały wygląd. Te niezwykle wygodne i uniwersalne, lekkie marynarki z wełny łączą styl wizytowy z nieformalnym, zapewniając świetny wygląd.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/men/jackets"">kup teraz</a>  </div> </div>",-22,,,0
HomeHero3,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero3"" class=""homeHero"">  <div id=""homeHero3-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero3-pageButton"" class=""homeHero-pageButton"" alt=""Simple, Classic Dresses"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-teen.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/teen.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""s"">SIMPLE, </span><span class=""m"">CLASSIC </span><span class=""l"">DRESSES</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Show Details</a>   <p id=""homeHero3-details"">Flirty florals, playful prints, sophisticated stripes, and eye-popping polka dots. Whatever strikes your fancy, browse our teen dress collection and discover your new favorite.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/girls/skirts"">shop now</a>  </div> </div>",-1,,,0
HomeHero3,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero3"" class=""homeHero"">  <div id=""homeHero3-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero3-pageButton"" class=""homeHero-pageButton"" alt=""Simple, Classic Dresses"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-teen.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/teen.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""s"">SIMPLE, </span><span class=""m"">CLASSIQUE </span><span class=""l"">ROBES</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Afficher les détails</a>   <p id=""homeHero3-details"">Motifs floraux aguicheurs, imprimés gais, rayures sophistiquées et pois attirants. Quelles que soient vos envies, découvrez notre collection de vêtements pour adolescents et vos nouvelles pièces préférées.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/girls/skirts"">laissez-vous tenter</a>  </div> </div>",-2,,,0
HomeHero3,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero3"" class=""homeHero"">  <div id=""homeHero3-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero3-pageButton"" class=""homeHero-pageButton"" alt=""Simple, Classic Dresses"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-teen.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/teen.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""s"">EINFACHE, </span><span class=""m"">KLASSISCHE </span><span class=""l"">KLEIDER</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Details anzeigen</a>   <p id=""homeHero3-details"">Verspielte Blumenmuster und Drucke, elegante Streifen und Punkte als Hingucker. Auf was immer Sie Lust haben, Sie werden es finden in unserer Kleiderkollektion für Teens. Entdecken Sie Ihr neues Lieblingsstück.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/girls/skirts"">Jetzt zuschlagen</a>  </div> </div>",-3,,,0
HomeHero3,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero3"" class=""homeHero"">  <div id=""homeHero3-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero3-pageButton"" class=""homeHero-pageButton"" alt=""Simple, Classic Dresses"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-teen.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/teen.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""s"">ABITI </span><span class=""m"">SEMPLICI </span><span class=""l"">DI TAGLIO CLASSICO</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Mostra dettagli</a>   <p id=""homeHero3-details"">Romantiche stampe floreali, colori gioiosi, righe sofisticate e meravigliosi pois. Qualsiasi cosa stuzzichi la tua fantasia, sfoglia la nostra collezione di moda giovane e scopri il tuo stile preferito.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/girls/skirts"">acquista ora</a>  </div> </div>",-4,,,0
HomeHero3,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero3"" class=""homeHero"">  <div id=""homeHero3-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero3-pageButton"" class=""homeHero-pageButton"" alt=""Simple, Classic Dresses"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-teen.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/teen.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""s"">VESTIDOS </span><span class=""m"">SIMPLES Y </span><span class=""l"">CLÁSICOS</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Mostrar detalles</a>   <p id=""homeHero3-details"">Estampados divertidos, motivos florales, rayas sofisticadas y llamativos topos. Sea cual sea su estilo, examine nuestra colección de vestidos para jóvenes y descubra su favorito.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/girls/skirts"">comprar ahora</a>  </div> </div>",-5,,,0
HomeHero3,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero3"" class=""homeHero"">  <div id=""homeHero3-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero3-pageButton"" class=""homeHero-pageButton"" alt=""Simple, Classic Dresses"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-teen.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/teen.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""s"">SIMPLE, </span><span class=""m"">CLASSIC </span><span class=""l"">DRESSES</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Mostrar Detalhes</a>   <p id=""homeHero3-details"">Florais sedutores, estampas divertidas, listras sofisticadas e bolinhas saltadas. Qualquer que seja seu estilo, procure na nossa coleção de vestido teen e descubra qual é seu novo favorito.</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/girls/skirts"">compre agora</a>  </div> </div>",-6,,,0
HomeHero3,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero3"" class=""homeHero"">  <div id=""homeHero3-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero3-pageButton"" class=""homeHero-pageButton"" alt=""Simple, Classic Dresses"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-teen.jpg""/>  </a>  <div class=""imageContainer"">     <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/teen.png""/><![endif]-->  </div>  <div class=""textContainer"">     <h3><span class=""s"">简约，</span><span class=""m"">经典 </span><span class=""l"">裙装</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">显示详细信息</a>   <p id=""homeHero3-details"">带有风情万种的花卉图案、俏皮的印刷字体、丰富多变的条纹以及抢眼的波点图案。无论您喜欢什么样的款式，请浏览我们的青少年服饰系列，相信您能发现新的最爱。</p>     <a class=""button"" href=""[fullPathHomeURL]/apparel/girls/skirts"">立即购买</a>  </div> </div>",-7,,,0
HomeHero3,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero3"" class=""homeHero"">  <div id=""homeHero3-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero3-pageButton"" class=""homeHero-pageButton"" alt=""Simple, Classic Dresses"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-teen.jpg""/>  </a>  <div class=""imageContainer"">   <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/teen.png""/><![endif]-->  </div>  <div class=""textContainer"">   <h3><span class=""s"">SIMPLE, </span><span class=""m"">CLASSIC </span><span class=""l"">DRESSES</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">Show Details</a>   <p id=""homeHero3-details"">嬌媚花朵、俏皮圖案、標緻條紋，和令人眼睛為一亮的扇貝型圓點。不論您的想像飛向何方，請看一眼我們青少年的服飾系列，發現您最新的寵愛。</p>   <a class=""button"" href=""[fullPathHomeURL]/apparel/girls/skirts"">立即採購</a>  </div> </div>",-8,,,0
HomeHero3,,"<link href=""[imagePath]rwdWebAssets/homePageMainESpot/styles.css"" rel=""stylesheet""/> <div id=""homeHero3"" class=""homeHero"">  <div id=""homeHero3-background"" class=""homeHero-background"" data-carousel-background></div>  <a id=""homeHero3-pageButton"" class=""homeHero-pageButton"" alt=""Simple, Classic Dresses"" data-carousel-pageButton>   <img src=""[imagePath]rwdWebAssets/homePageMainESpot/bkgd-teen.jpg""/>  </a>  <div class=""imageContainer"">     <!--[if !IE 8]><!--><div></div><!--<![endif]-->   <!--[if IE 8]><img src=""[imagePath]rwdWebAssets/homePageMainESpot/teen.png""/><![endif]-->  </div>  <div class=""textContainer"">     <h3><span class=""s"">심플하고 </span><span class=""m"">클래식한 </span><span class=""l"">드레스</span></h3>   <a class=""toggle"" href=""#"" data-toggle=""contentCarouselWidget[widgetSuffix]"">자세히보기 표시</a>   <p id=""homeHero3-details"">관능적인 꽃무늬, 경쾌한 프린트, 세련된 줄무늬, 통통 튀는 물방울 무늬. 당신의 취향이 무엇이던 우리의 10대 드레스 콜렉션을 감상하고 맘에 드는 아이템을 골라보세요.</p>     <a class=""button"" href=""[fullPathHomeURL]/apparel/girls/skirts"">즉시 구매</a>  </div> </div>",-9,,,0
